,balance,housing,loan,contact,day,y
25063,2878,yes,no,cellular,18,no
25064,16397,no,no,cellular,18,no
25065,233,yes,no,cellular,18,no
25066,0,yes,no,cellular,18,no
25067,11591,yes,no,cellular,18,no
25068,5754,yes,no,cellular,18,no
25069,0,no,no,cellular,18,no
25070,8563,yes,no,cellular,18,no
25071,2717,no,no,telephone,18,no
25072,103,yes,no,cellular,18,no
25073,5427,no,no,cellular,18,no
25074,1007,yes,no,cellular,18,no
25075,3603,yes,no,cellular,18,no
25076,3234,no,no,cellular,18,yes
25077,48,yes,yes,cellular,18,no
25078,1743,yes,no,cellular,18,no
25079,53,yes,no,cellular,18,no
25080,0,no,no,cellular,18,no
25081,5345,yes,no,cellular,18,no
25082,454,no,yes,cellular,18,no
25083,111,no,no,cellular,18,no
25084,17655,yes,no,cellular,18,no
25085,1092,no,yes,cellular,18,no
25086,46,yes,no,cellular,18,no
25087,8600,yes,no,cellular,18,no
25088,5776,no,no,cellular,18,no
25089,-312,no,no,telephone,18,no
25090,413,yes,no,telephone,18,no
25091,82,yes,no,cellular,18,no
25092,515,yes,no,cellular,18,no
25093,5343,no,no,cellular,18,no
25094,149,no,no,cellular,18,no
25095,4943,yes,no,cellular,18,no
25096,2110,no,yes,cellular,18,no
25097,544,yes,yes,cellular,18,no
25098,4,yes,yes,cellular,18,no
25099,0,yes,yes,cellular,18,no
25100,1182,yes,no,cellular,18,no
25101,1854,yes,no,cellular,18,no
25102,1259,yes,no,cellular,18,no
25103,6384,yes,yes,cellular,18,no
25104,-151,yes,no,cellular,18,no
25105,1996,yes,no,cellular,18,no
25106,642,no,no,cellular,18,no
25107,364,no,no,cellular,18,no
25108,0,no,no,cellular,18,no
25109,28,yes,no,cellular,18,no
25110,1093,yes,no,cellular,18,no
25111,-85,no,no,cellular,18,no
25112,63,no,no,cellular,18,no
25113,159,no,no,cellular,18,no
25114,729,no,no,cellular,18,no
25115,99,yes,yes,cellular,18,no
25116,460,yes,no,cellular,18,no
25117,214,yes,no,cellular,18,no
25118,118,yes,no,cellular,18,no
25119,-2604,yes,no,cellular,18,no
25120,21,yes,no,cellular,18,no
25121,12569,no,no,cellular,18,no
25122,900,no,no,cellular,18,no
25123,27,yes,no,cellular,18,no
25124,87,no,no,cellular,18,no
25125,1785,yes,no,cellular,18,no
25126,3546,yes,yes,cellular,18,no
25127,1216,yes,no,cellular,18,no
25128,113,yes,no,cellular,18,no
25129,1667,yes,no,cellular,18,no
25130,2008,yes,no,cellular,18,no
25131,2320,yes,no,cellular,18,no
25132,2251,yes,yes,cellular,18,no
25133,2076,no,yes,cellular,18,no
25134,453,yes,no,cellular,18,no
25135,3046,yes,yes,cellular,18,no
25136,533,yes,no,cellular,18,no
25137,2928,yes,no,cellular,18,no
25138,803,no,no,cellular,18,no
25139,3442,no,no,cellular,18,no
25140,-1080,yes,yes,cellular,18,no
25141,275,no,no,cellular,18,no
25142,215,yes,yes,cellular,18,no
25143,1524,yes,no,cellular,18,no
25144,6362,yes,yes,cellular,18,no
25145,5680,no,yes,cellular,18,no
25146,2894,yes,no,cellular,18,no
25147,519,yes,no,cellular,18,no
25148,11,yes,no,cellular,18,no
25149,1309,yes,no,cellular,18,no
25150,44,yes,no,cellular,18,no
25151,3107,yes,yes,cellular,18,no
25152,1984,yes,no,telephone,18,no
25153,3008,yes,yes,cellular,18,no
25154,1600,no,no,cellular,18,no
25155,1636,yes,no,cellular,18,no
25156,210,no,no,cellular,18,no
25157,648,yes,no,cellular,18,no
25158,545,yes,no,cellular,18,no
25159,5,no,no,cellular,18,no
25160,540,no,no,cellular,18,no
25161,-298,yes,no,cellular,18,no
25162,484,no,no,cellular,18,no
25163,421,yes,no,cellular,18,no
25164,6000,yes,no,cellular,18,no
25165,173,yes,no,cellular,18,no
25166,0,no,yes,cellular,18,no
25167,0,yes,no,cellular,18,no
25168,35589,no,no,telephone,18,no
25169,-2,no,no,cellular,18,no
25170,207,no,yes,cellular,18,no
25171,10031,yes,no,cellular,18,no
25172,3139,yes,no,cellular,18,no
25173,514,no,no,telephone,18,no
25174,0,yes,no,cellular,18,no
25175,19,yes,yes,cellular,18,no
25176,107,no,yes,cellular,18,no
25177,297,yes,no,cellular,18,no
25178,236,no,no,cellular,18,no
25179,25,no,no,cellular,18,no
25180,99,yes,no,cellular,18,no
25181,797,yes,no,cellular,18,no
25182,20,yes,yes,cellular,18,no
25183,0,no,no,cellular,18,no
25184,1482,yes,no,cellular,18,no
25185,3713,yes,yes,cellular,18,no
25186,11,yes,no,cellular,18,no
25187,678,no,yes,cellular,18,no
25188,-38,yes,no,cellular,18,no
25189,2540,no,no,cellular,18,no
25190,337,yes,yes,cellular,18,no
25191,-73,no,no,cellular,18,no
25192,10189,yes,no,cellular,18,no
25193,1357,yes,yes,cellular,18,no
25194,507,no,no,cellular,18,no
25195,11887,no,no,cellular,18,yes
25196,78,no,no,cellular,18,no
25197,2746,yes,no,cellular,18,no
25198,-148,no,no,cellular,18,no
25199,506,yes,no,cellular,18,no
25200,461,no,no,cellular,18,no
25201,897,yes,no,telephone,18,no
25202,99,yes,yes,cellular,18,no
25203,-516,yes,no,cellular,18,no
25204,26172,no,no,cellular,18,no
25205,1356,no,yes,cellular,18,no
25206,646,yes,no,cellular,18,no
25207,1533,no,yes,cellular,18,no
25208,801,yes,yes,cellular,18,no
25209,416,yes,no,cellular,18,no
25210,530,no,yes,cellular,18,no
25211,862,no,no,cellular,18,no
25212,4428,no,no,telephone,18,no
25213,500,yes,no,cellular,18,no
25214,0,yes,no,telephone,18,no
25215,5,yes,no,cellular,18,no
25216,0,yes,no,cellular,18,no
25217,1208,no,no,telephone,18,no
25218,1553,no,yes,cellular,18,no
25219,2141,no,no,cellular,18,no
25220,3729,no,yes,cellular,18,no
25221,21,yes,no,cellular,18,no
25222,244,yes,no,cellular,18,no
25223,1042,no,no,telephone,18,no
25224,246,yes,no,cellular,18,no
25225,0,yes,no,cellular,18,no
25226,-92,no,yes,cellular,18,no
25227,4589,no,no,cellular,18,no
25228,-56,yes,no,cellular,18,no
25229,2257,yes,no,telephone,18,no
25230,402,no,yes,cellular,18,no
25231,4,yes,no,cellular,18,no
25232,668,no,no,cellular,18,no
25233,517,yes,no,cellular,18,no
25234,0,yes,no,cellular,18,no
25235,0,no,no,cellular,18,yes
25236,0,yes,no,cellular,18,no
25237,480,yes,no,cellular,18,no
25238,5694,yes,no,cellular,18,no
25239,368,no,no,cellular,18,no
25240,-2122,yes,yes,cellular,18,no
25241,-1882,yes,no,cellular,18,no
25242,122,yes,no,cellular,18,no
25243,1174,yes,no,cellular,18,no
25244,3969,no,no,cellular,18,no
25245,296,no,no,cellular,18,no
25246,0,yes,yes,cellular,18,no
25247,549,yes,no,cellular,18,no
25248,5816,yes,no,telephone,18,no
25249,720,yes,no,telephone,18,no
25250,508,yes,no,cellular,18,no
25251,5037,yes,no,cellular,18,yes
25252,357,yes,no,cellular,18,no
25253,2169,yes,no,cellular,18,no
25254,5957,yes,no,cellular,18,no
25255,2570,no,no,cellular,18,no
25256,2626,yes,no,cellular,18,no
25257,605,no,no,cellular,18,no
25258,2934,yes,no,cellular,18,no
25259,0,yes,no,cellular,18,no
25260,124,yes,no,cellular,18,no
25261,1267,yes,yes,cellular,18,no
25262,712,yes,no,cellular,18,no
25263,0,yes,no,cellular,18,no
25264,4644,yes,no,telephone,18,no
25265,1430,no,no,cellular,18,no
25266,521,no,yes,cellular,18,no
25267,703,no,no,cellular,18,no
25268,1199,no,no,telephone,18,no
25269,816,no,no,cellular,18,no
25270,1108,yes,no,cellular,18,no
25271,-90,yes,no,cellular,18,no
25272,874,yes,no,cellular,18,no
25273,2854,yes,no,cellular,18,no
25274,0,yes,yes,cellular,18,no
25275,-666,yes,no,cellular,18,no
25276,932,no,yes,cellular,18,no
25277,380,no,no,cellular,18,no
25278,1113,yes,yes,cellular,18,no
25279,1522,yes,no,cellular,18,no
25280,1430,yes,yes,cellular,18,no
25281,1887,no,no,cellular,18,no
25282,-236,yes,no,cellular,18,no
25283,1673,no,no,cellular,18,no
25284,3560,no,no,cellular,18,no
25285,898,yes,no,cellular,18,no
25286,13853,yes,no,cellular,18,no
25287,315,no,no,cellular,18,no
25288,556,yes,no,cellular,18,no
25289,644,yes,no,cellular,18,no
25290,676,no,no,telephone,18,no
25291,3766,no,no,cellular,18,no
25292,1066,yes,no,cellular,18,no
25293,222,yes,no,cellular,18,no
25294,1070,no,no,cellular,18,no
25295,728,yes,no,cellular,18,no
25296,1943,yes,no,cellular,18,no
25297,5350,yes,yes,cellular,18,no
25298,999,no,no,cellular,18,no
25299,132,yes,yes,cellular,18,no
25300,0,no,no,cellular,18,no
25301,4885,yes,yes,cellular,18,no
25302,3572,yes,no,cellular,18,no
25303,353,no,yes,cellular,18,no
25304,7313,yes,no,cellular,18,no
25305,0,yes,no,cellular,18,no
25306,0,yes,no,telephone,18,no
25307,184,yes,no,cellular,18,no
25308,1550,yes,no,cellular,18,no
25309,1411,yes,yes,cellular,18,no
25310,642,no,no,cellular,18,no
25311,14232,yes,no,cellular,18,no
25312,88,yes,yes,cellular,18,no
25313,974,no,no,cellular,18,no
25314,4392,no,no,cellular,18,no
25315,1,no,no,cellular,18,no
25316,9072,no,no,cellular,18,no
25317,6188,yes,yes,cellular,18,no
25318,1439,yes,no,cellular,18,no
25319,525,yes,no,telephone,18,no
25320,5674,yes,no,cellular,18,no
25321,1095,yes,no,cellular,18,no
25322,1055,no,no,unknown,18,yes
25323,3244,no,no,cellular,18,no
25324,12539,no,no,cellular,18,no
25325,-14,yes,no,cellular,18,no
25326,1477,yes,no,cellular,18,no
25327,328,yes,no,cellular,18,no
25328,386,yes,no,cellular,18,yes
25329,952,yes,yes,cellular,18,no
25330,0,yes,no,cellular,18,no
25331,8,no,yes,cellular,18,no
25332,22,yes,no,cellular,18,no
25333,1612,yes,no,cellular,18,no
25334,560,yes,yes,cellular,18,no
25335,47,yes,no,cellular,18,no
25336,17455,yes,yes,cellular,18,no
25337,491,yes,no,cellular,18,no
25338,2472,no,no,cellular,18,no
25339,337,yes,yes,cellular,18,no
25340,922,yes,no,telephone,18,no
25341,-311,no,no,cellular,18,no
25342,129,no,no,cellular,18,no
25343,2050,yes,no,cellular,18,no
25344,826,yes,no,telephone,18,no
25345,1532,yes,yes,cellular,18,no
25346,299,yes,no,cellular,18,no
25347,3839,yes,no,cellular,18,no
25348,0,no,no,cellular,18,no
25349,153,yes,no,cellular,18,no
25350,1937,yes,no,cellular,18,no
25351,9916,no,no,cellular,18,no
25352,960,no,no,telephone,18,no
25353,728,no,no,cellular,18,no
25354,0,yes,no,cellular,18,no
25355,10,yes,yes,cellular,18,no
25356,1432,yes,yes,cellular,18,no
25357,6217,yes,yes,cellular,18,no
25358,9579,yes,no,cellular,18,no
25359,1327,yes,yes,cellular,18,no
25360,7623,yes,no,cellular,18,no
25361,128,no,yes,cellular,18,no
25362,-341,no,yes,cellular,18,no
25363,168,yes,no,cellular,18,no
25364,-179,yes,no,cellular,18,no
25365,942,no,no,cellular,18,no
25366,958,yes,no,telephone,18,no
25367,3990,yes,no,cellular,18,no
25368,1,yes,no,cellular,18,no
25369,2047,yes,no,cellular,18,no
25370,0,yes,yes,cellular,18,no
25371,1589,yes,no,cellular,18,no
25372,5722,yes,no,cellular,18,no
25373,-184,yes,no,cellular,18,no
25374,2910,no,yes,cellular,18,no
25375,1471,yes,no,cellular,18,no
25376,604,yes,no,cellular,18,no
25377,1185,yes,no,cellular,18,no
25378,2802,no,yes,telephone,18,no
25379,172,yes,no,cellular,18,no
25380,508,yes,no,cellular,18,no
25381,833,yes,yes,cellular,18,no
25382,6030,yes,no,cellular,18,no
25383,-14,no,no,cellular,18,no
25384,6269,yes,no,telephone,18,no
25385,12437,no,no,telephone,18,no
25386,1202,yes,no,cellular,18,no
25387,1131,yes,yes,cellular,18,no
25388,6008,yes,no,cellular,18,no
25389,1434,no,no,cellular,18,no
25390,4432,no,no,telephone,18,no
25391,177,no,no,cellular,18,no
25392,399,yes,yes,cellular,18,no
25393,864,yes,no,cellular,18,no
25394,496,yes,no,cellular,18,no
25395,597,yes,yes,cellular,18,no
25396,855,yes,no,telephone,18,no
25397,3845,yes,no,cellular,18,no
25398,202,yes,no,cellular,18,no
25399,3,yes,no,cellular,18,no
25400,2206,yes,no,cellular,18,no
25401,3142,yes,no,cellular,18,no
25402,1526,yes,no,cellular,18,no
25403,577,yes,no,cellular,18,no
25404,1139,yes,no,cellular,18,no
25405,1540,yes,yes,cellular,18,no
25406,1477,yes,no,cellular,18,no
25407,8781,yes,no,cellular,18,yes
25408,214,yes,yes,cellular,18,no
25409,1412,yes,yes,cellular,18,no
25410,2019,yes,yes,cellular,18,no
25411,1295,yes,no,cellular,18,no
25412,3911,yes,no,cellular,18,no
25413,-998,yes,no,cellular,18,no
25414,1164,yes,yes,cellular,18,no
25415,369,no,no,cellular,18,no
25416,3584,yes,yes,cellular,18,no
25417,3564,no,no,cellular,18,no
25418,538,no,no,cellular,18,yes
25419,205,yes,no,telephone,18,no
25420,17,yes,no,cellular,18,no
25421,187,yes,no,cellular,18,no
25422,355,yes,no,cellular,18,no
25423,66,yes,no,cellular,18,no
25424,106,yes,no,telephone,18,no
25425,3899,yes,yes,telephone,18,no
25426,352,yes,no,cellular,18,no
25427,79,no,yes,cellular,18,no
25428,31,yes,no,telephone,18,no
25429,681,yes,no,cellular,18,no
25430,1390,yes,no,cellular,18,yes
25431,1175,yes,no,telephone,18,no
25432,202,yes,no,cellular,18,no
25433,1362,yes,no,cellular,18,no
25434,839,no,yes,cellular,18,no
25435,1368,yes,no,cellular,18,no
25436,1082,yes,yes,cellular,18,no
25437,481,yes,no,telephone,18,no
25438,3343,no,no,cellular,18,no
25439,3074,no,no,cellular,18,no
25440,5964,yes,no,cellular,18,no
25441,283,yes,no,cellular,18,no
25442,-306,yes,yes,cellular,18,no
25443,353,no,no,cellular,19,no
25444,571,yes,yes,cellular,19,no
25445,-20,no,no,cellular,19,no
25446,1574,yes,no,cellular,19,no
25447,6043,no,no,cellular,19,no
25448,1106,yes,no,telephone,19,no
25449,48,yes,no,cellular,19,no
25450,4,yes,no,cellular,19,no
25451,808,no,no,cellular,19,no
25452,1200,no,no,cellular,19,no
25453,12256,yes,no,cellular,19,no
25454,171,yes,no,cellular,19,no
25455,2317,yes,no,cellular,19,no
25456,2744,yes,no,telephone,19,no
25457,156,no,no,cellular,19,yes
25458,481,yes,no,cellular,19,no
25459,4515,yes,no,cellular,19,no
25460,1206,no,no,cellular,19,no
25461,8014,yes,no,cellular,19,no
25462,4053,no,no,cellular,19,no
25463,57,no,yes,cellular,19,no
25464,4717,yes,no,cellular,19,no
25465,1148,no,no,cellular,19,no
25466,1583,yes,no,cellular,19,no
25467,874,no,no,cellular,19,yes
25468,3500,yes,no,cellular,19,no
25469,0,no,no,cellular,19,no
25470,83,yes,no,cellular,19,no
25471,5561,yes,no,cellular,19,yes
25472,138,no,no,cellular,19,no
25473,-556,yes,no,cellular,19,no
25474,1416,yes,yes,cellular,19,no
25475,3839,no,no,cellular,19,no
25476,-530,no,yes,cellular,19,no
25477,412,yes,no,telephone,19,no
25478,314,no,no,cellular,19,no
25479,7957,no,no,cellular,19,no
25480,4278,yes,no,cellular,19,no
25481,23,yes,yes,cellular,19,no
25482,1156,yes,no,cellular,19,no
25483,10443,no,no,cellular,19,no
25484,392,yes,yes,cellular,19,no
25485,1682,yes,no,cellular,19,no
25486,3625,yes,no,cellular,19,no
25487,11766,yes,no,cellular,19,no
25488,2015,yes,no,cellular,19,no
25489,1721,yes,no,cellular,19,no
25490,38,yes,no,cellular,19,no
25491,541,yes,yes,cellular,19,no
25492,4845,no,no,cellular,19,no
25493,102,yes,yes,cellular,19,no
25494,54,yes,yes,cellular,19,no
25495,299,no,no,cellular,19,no
25496,167,no,no,cellular,19,no
25497,488,yes,no,cellular,19,no
25498,0,yes,no,cellular,19,no
25499,2185,yes,no,cellular,19,no
25500,-343,yes,yes,cellular,19,no
25501,2124,yes,no,cellular,19,no
25502,4924,yes,no,cellular,19,no
25503,6525,yes,no,cellular,19,no
25504,3696,no,no,cellular,19,no
25505,7118,yes,no,cellular,19,no
25506,896,yes,no,cellular,19,no
25507,345,yes,yes,cellular,19,no
25508,255,no,no,cellular,19,no
25509,6384,no,no,cellular,19,no
25510,1811,yes,no,telephone,19,no
25511,2168,yes,yes,cellular,19,no
25512,2390,yes,no,cellular,19,no
25513,0,yes,no,cellular,19,no
25514,575,yes,no,cellular,19,no
25515,359,yes,yes,cellular,19,no
25516,2519,yes,no,cellular,19,no
25517,113,no,no,cellular,19,no
25518,604,no,no,cellular,19,no
25519,-366,yes,no,cellular,19,no
25520,3941,yes,no,cellular,19,no
25521,0,yes,no,telephone,19,no
25522,4649,yes,no,cellular,19,no
25523,545,yes,no,cellular,19,no
25524,4319,yes,no,cellular,19,no
25525,2089,yes,no,cellular,19,no
25526,1495,yes,no,cellular,19,no
25527,315,yes,no,telephone,19,no
25528,1760,no,yes,cellular,19,no
25529,186,yes,no,cellular,19,no
25530,12409,yes,no,cellular,19,no
25531,0,no,yes,cellular,19,no
25532,2600,yes,no,cellular,19,no
25533,1082,yes,yes,cellular,19,no
25534,424,no,no,cellular,19,no
25535,1186,yes,no,cellular,19,no
25536,2801,yes,no,cellular,19,no
25537,2667,yes,no,cellular,19,no
25538,1188,yes,no,cellular,19,no
25539,659,yes,no,cellular,19,no
25540,382,yes,no,cellular,19,no
25541,4728,yes,no,cellular,19,no
25542,964,yes,no,cellular,19,no
25543,578,yes,no,cellular,19,no
25544,189,yes,no,cellular,19,no
25545,1077,no,no,cellular,19,no
25546,3547,yes,no,cellular,19,no
25547,12223,yes,no,cellular,19,no
25548,1881,no,no,cellular,19,no
25549,961,no,yes,cellular,19,no
25550,-126,no,no,cellular,19,no
25551,1520,yes,no,cellular,19,no
25552,-201,no,yes,cellular,19,no
25553,3889,yes,no,cellular,19,no
25554,266,yes,yes,cellular,19,no
25555,644,yes,no,cellular,19,yes
25556,50,no,no,cellular,19,no
25557,1886,yes,no,cellular,19,no
25558,16869,no,no,cellular,19,no
25559,16358,no,no,telephone,19,no
25560,-485,yes,no,cellular,19,no
25561,859,yes,yes,cellular,19,yes
25562,3136,yes,no,cellular,19,yes
25563,0,yes,yes,cellular,19,yes
25564,0,yes,no,cellular,19,no
25565,60,no,yes,cellular,19,no
25566,6,yes,no,cellular,19,no
25567,649,no,no,cellular,19,no
25568,13044,no,no,cellular,19,no
25569,771,yes,yes,cellular,19,no
25570,86,yes,yes,cellular,19,no
25571,1082,yes,no,cellular,19,no
25572,1897,yes,yes,cellular,19,no
25573,3494,yes,no,cellular,19,no
25574,521,yes,no,cellular,19,no
25575,342,no,yes,cellular,19,no
25576,1335,no,no,cellular,19,no
25577,0,no,no,cellular,19,no
25578,804,yes,no,cellular,19,no
25579,6613,no,no,cellular,19,no
25580,4591,yes,no,cellular,19,no
25581,360,yes,no,telephone,19,no
25582,3136,yes,no,telephone,19,no
25583,6286,no,no,cellular,19,no
25584,1828,yes,no,cellular,19,no
25585,80,no,no,cellular,19,no
25586,5057,no,yes,cellular,19,no
25587,1234,no,no,cellular,19,no
25588,0,no,no,cellular,19,no
25589,-617,no,yes,cellular,19,yes
25590,3663,yes,no,cellular,19,no
25591,8,yes,no,cellular,19,no
25592,621,yes,no,telephone,19,no
25593,287,yes,no,cellular,19,no
25594,1309,yes,no,cellular,19,no
25595,234,yes,no,cellular,19,no
25596,168,yes,no,cellular,19,no
25597,1340,no,yes,cellular,19,no
25598,238,yes,no,cellular,19,no
25599,-430,yes,no,cellular,19,no
25600,1,yes,no,cellular,19,no
25601,6851,yes,no,cellular,19,no
25602,1172,no,yes,cellular,19,no
25603,1024,no,no,cellular,19,no
25604,1611,yes,no,cellular,19,no
25605,4411,yes,no,cellular,19,no
25606,2441,yes,yes,cellular,19,no
25607,67,yes,no,cellular,19,yes
25608,1570,yes,yes,cellular,19,no
25609,3428,yes,yes,cellular,19,no
25610,1,no,no,cellular,19,no
25611,1623,yes,no,cellular,19,yes
25612,96,yes,no,cellular,19,no
25613,159,no,no,cellular,19,no
25614,4103,no,no,cellular,19,no
25615,6427,yes,no,telephone,19,no
25616,80,no,yes,cellular,19,no
25617,2977,yes,no,cellular,19,no
25618,15,yes,yes,cellular,19,no
25619,816,no,no,cellular,19,no
25620,447,no,no,cellular,19,no
25621,2878,yes,no,telephone,19,no
25622,4262,yes,no,cellular,19,no
25623,2490,yes,no,cellular,19,no
25624,1,no,no,cellular,19,no
25625,0,no,no,cellular,19,no
25626,1983,yes,no,telephone,19,no
25627,2421,no,no,cellular,19,yes
25628,1990,yes,no,cellular,19,no
25629,800,yes,no,cellular,19,no
25630,1580,no,yes,cellular,19,no
25631,360,no,no,cellular,19,no
25632,10218,yes,no,cellular,19,no
25633,85,no,no,cellular,19,no
25634,705,no,no,cellular,19,no
25635,6191,no,no,cellular,19,no
25636,4608,yes,no,telephone,19,no
25637,1452,no,yes,cellular,19,no
25638,2189,no,no,cellular,19,no
25639,1095,yes,no,cellular,19,no
25640,-637,yes,yes,cellular,19,no
25641,1783,yes,yes,cellular,19,no
25642,131,yes,no,cellular,19,no
25643,8106,no,no,cellular,19,no
25644,3373,yes,no,cellular,19,no
25645,2708,no,no,cellular,19,no
25646,-233,yes,no,cellular,19,no
25647,688,yes,yes,cellular,19,no
25648,2749,yes,no,cellular,19,no
25649,1810,no,no,telephone,19,no
25650,352,no,no,cellular,19,no
25651,395,yes,no,cellular,19,no
25652,2280,yes,no,cellular,19,no
25653,-26,yes,yes,cellular,19,no
25654,4143,no,no,cellular,19,no
25655,2520,yes,no,cellular,19,no
25656,2762,no,no,telephone,19,no
25657,4030,yes,no,cellular,19,no
25658,8647,no,no,cellular,19,no
25659,81,no,no,cellular,19,no
25660,-459,yes,yes,cellular,19,no
25661,1429,yes,no,cellular,19,yes
25662,4189,yes,no,cellular,19,yes
25663,11246,no,no,cellular,19,no
25664,2749,no,no,cellular,19,no
25665,1923,no,no,cellular,19,no
25666,14,no,no,cellular,19,no
25667,2311,yes,no,cellular,19,no
25668,849,no,no,cellular,19,no
25669,0,no,no,cellular,19,no
25670,599,no,no,cellular,19,no
25671,3092,no,no,cellular,19,no
25672,5403,yes,no,cellular,19,no
25673,4475,yes,no,cellular,19,no
25674,580,no,no,cellular,19,yes
25675,18,no,no,telephone,19,no
25676,260,no,no,cellular,19,no
25677,1622,no,no,cellular,19,no
25678,538,yes,yes,cellular,19,no
25679,69,no,no,cellular,19,no
25680,688,no,no,telephone,19,no
25681,1808,no,no,cellular,19,no
25682,24,yes,no,cellular,19,no
25683,66,no,no,cellular,19,no
25684,210,yes,no,cellular,19,no
25685,1778,no,no,cellular,19,no
25686,1296,yes,no,cellular,19,no
25687,0,no,no,cellular,19,no
25688,-148,yes,yes,cellular,19,no
25689,524,no,no,cellular,19,no
25690,1491,yes,no,cellular,19,no
25691,9102,yes,no,cellular,19,no
25692,2615,no,no,cellular,19,yes
25693,5945,yes,no,cellular,19,no
25694,1239,no,no,cellular,19,no
25695,1531,yes,no,cellular,19,no
25696,36,no,no,cellular,19,no
25697,1428,no,no,cellular,19,no
25698,-103,yes,no,cellular,19,no
25699,201,yes,no,cellular,19,no
25700,1444,no,no,cellular,19,no
